problem,instance,algorithm,config_label,evaluations,mean_cost,std_cost
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",31084,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",31446,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",31807,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",32169,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",32530,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",32892,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",33253,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",33614,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",33976,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",34337,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",34699,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",35060,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",35422,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",35783,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",36145,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",36506,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",36867,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",37229,7625.8,109.9473813542945
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",37590,7624.866666666667,108.394259790616
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",37952,7624.866666666667,108.394259790616
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",38313,7624.866666666667,108.394259790616
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",38675,7624.866666666667,108.394259790616
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",39036,7624.866666666667,108.394259790616
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",39398,7624.8,108.44488615574886
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",39759,7624.8,108.44488615574886
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",40120,7624.8,108.44488615574886
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",40482,7624.8,108.44488615574886
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",40843,7624.8,108.44488615574886
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",41205,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",41566,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",41928,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",42289,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",42651,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",43012,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",43373,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",43735,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",44096,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",44458,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",44819,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",45181,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",45542,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",45904,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",46265,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",46627,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",46988,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",47349,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",47711,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",48072,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",48434,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",48795,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",49157,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",49518,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",49880,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",50241,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",50602,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",50964,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",51325,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",51687,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",52048,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",52410,7617.133333333333,109.9520299443757
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",52771,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",53133,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",53494,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",53855,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",54217,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",54578,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",54940,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",55301,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",55663,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",56024,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",56386,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",56747,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",57108,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",57470,7616.533333333334,108.9726979058924
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",57831,7613.026506024096,104.03638630463855
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",58193,7611.6,102.44204865841631
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",58554,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",58916,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",59277,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",59639,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",60000,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",60361,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",60723,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",61084,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",61446,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",61807,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",62169,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",62530,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",62892,7608.533333333334,99.89785894713769
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",63253,7608.2,99.08662876493477
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",63614,7608.2,99.08662876493477
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",63976,7607.866666666667,99.3001286784441
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",64337,7607.866666666667,99.3001286784441
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",64699,7607.866666666667,99.3001286784441
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",65060,7607.866666666667,99.3001286784441
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",65422,7607.866666666667,99.3001286784441
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",65783,7607.866666666667,99.3001286784441
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",66145,7607.866666666667,99.3001286784441
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",66506,7607.866666666667,99.3001286784441
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",66867,7607.866666666667,99.3001286784441
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",67229,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",67590,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",67952,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",68313,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",68675,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",69036,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",69398,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",69759,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",70120,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",70482,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",70843,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",71205,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",71566,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",71928,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",72289,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",72651,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",73012,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",73373,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",73735,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",74096,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",74458,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",74819,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",75181,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",75542,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",75904,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",76265,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",76627,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",76988,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",77349,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",77711,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",78072,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",78434,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",78795,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",79157,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",79518,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",79880,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",80241,7606.933333333333,98.76670604116661
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",80602,7599.283534136546,99.03602535357315
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",80964,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",81325,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",81687,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",82048,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",82410,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",82771,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",83133,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",83494,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",83855,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",84217,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",84578,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",84940,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",85301,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",85663,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",86024,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",86386,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",86747,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",87108,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",87470,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",87831,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",88193,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",88554,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",88916,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",89277,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",89639,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=2",90000,7599.266666666666,99.04575822427844
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",0,9128.866666666667,265.7201200929697
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",361,8002.407228915663,168.1343565607551
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",723,7914.820080321285,185.56853640768045
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",1084,7854.53654618474,146.83085309846234
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",1446,7821.333333333333,132.66281401441108
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",1807,7796.6,152.14195126043748
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",2169,7789.533333333334,152.55725336920418
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",2530,7774.666666666667,156.5471884839272
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",2892,7770.133333333333,157.31025254431304
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",3253,7761.220883534136,157.0268449706958
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",3614,7749.762248995984,156.40932613285514
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",3976,7746.466666666666,157.3911758079919
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",4337,7740.066666666667,159.43837541682225
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",4699,7737.933333333333,161.08898851945847
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",5060,7733.666666666667,154.57799182146064
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",5422,7730.4,157.93407907520572
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",5783,7730.4,157.93407907520572
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",6145,7729.4602409638555,159.03284511607183
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",6506,7728.533333333334,158.23310511885796
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",6867,7719.866666666667,150.83627621438492
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",7229,7715.733333333334,154.337062589933
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",7590,7714.066666666667,153.82997829494164
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",7952,7710.533333333334,152.9539654783607
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",8313,7710.533333333334,152.9539654783607
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",8675,7709.533333333334,152.57779072401797
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",9036,7706.533333333334,151.99730991771605
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",9398,7706.533333333334,151.99730991771605
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",9759,7706.533333333334,151.99730991771605
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",10120,7705.533333333334,150.34044329084867
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",10482,7705.533333333334,150.34044329084867
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",10843,7704.293975903614,150.06162143243628
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",11205,7703.333333333333,149.94384133920124
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",11566,7703.333333333333,149.94384133920124
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",11928,7703.333333333333,149.94384133920124
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",12289,7703.333333333333,149.94384133920124
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",12651,7700.1718875502,148.51306103258864
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",13012,7698.133333333333,148.08505063720045
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",13373,7698.133333333333,148.08505063720045
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",13735,7697.8,148.43009578024711
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",14096,7697.8,148.43009578024711
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",14458,7697.8,148.43009578024711
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",14819,7697.8,148.43009578024711
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",15181,7697.8,148.43009578024711
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",15542,7696.466666666666,146.2412922383947
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",15904,7696.466666666666,146.2412922383947
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",16265,7696.466666666666,146.2412922383947
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",16627,7696.466666666666,146.2412922383947
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",16988,7696.466666666666,146.2412922383947
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",17349,7692.733333333334,141.65990572102217
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",17711,7692.733333333334,141.65990572102217
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",18072,7692.733333333334,141.65990572102217
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",18434,7692.733333333334,141.65990572102217
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",18795,7692.733333333334,141.65990572102217
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",19157,7689.933333333333,138.01423437054922
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",19518,7689.933333333333,138.01423437054922
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",19880,7689.933333333333,138.01423437054922
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",20241,7689.933333333333,138.01423437054922
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",20602,7689.933333333333,138.01423437054922
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",20964,7689.933333333333,138.01423437054922
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",21325,7689.933333333333,138.01423437054922
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",21687,7689.933333333333,138.01423437054922
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",22048,7689.933333333333,138.01423437054922
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",22410,7689.933333333333,138.01423437054922
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",22771,7689.933333333333,138.01423437054922
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",23133,7689.6,137.35637347183177
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",23494,7689.6,137.35637347183177
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",23855,7688.6,135.43254163358722
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",24217,7688.6,135.43254163358722
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",24578,7687.2,134.7942629837536
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",24940,7685.6,134.31147878470156
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",25301,7685.6,134.31147878470156
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",25663,7685.6,134.31147878470156
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",26024,7685.6,134.31147878470156
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",26386,7685.6,134.31147878470156
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",26747,7685.6,134.31147878470156
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",27108,7685.6,134.31147878470156
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",27470,7685.6,134.31147878470156
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",27831,7685.6,134.31147878470156
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",28193,7685.266666666666,133.9011907672553
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",28554,7685.266666666666,133.9011907672553
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",28916,7685.266666666666,133.9011907672553
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",29277,7682.8,130.49658999376192
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",29639,7682.8,130.49658999376192
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",30000,7682.8,130.49658999376192
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",30361,7682.8,130.49658999376192
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",30723,7682.8,130.49658999376192
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",31084,7682.8,130.49658999376192
tsp,berlin52,P-ACO,"K=5, ants=30, q0=0.7, beta=3",31446,7682.8,130.49658999376192
