problem,algorithm,size_set,size,seed,iterations,fitness_evaluations,reached_optimum
onemax,(1+1) EA,small,20,7,81,82,True
onemax,(1+1) EA,small,20,8,108,109,True
onemax,(1+1) EA,small,20,9,65,66,True
onemax,(1+1) EA,small,20,10,123,124,True
onemax,(1+1) EA,small,20,11,188,189,True
onemax,(1+1) EA,small,20,12,77,78,True
onemax,(1+1) EA,small,20,13,55,56,True
onemax,(1+1) EA,small,20,14,83,84,True
onemax,(1+1) EA,small,20,15,202,203,True
onemax,(1+1) EA,small,20,16,56,57,True
onemax,(1+1) EA,small,20,17,92,93,True
onemax,(1+1) EA,small,20,18,149,150,True
onemax,(1+1) EA,small,20,19,534,535,True
onemax,(1+1) EA,small,30,0,515,516,True
onemax,(1+1) EA,small,30,1,312,313,True
onemax,(1+1) EA,small,30,2,235,236,True
onemax,(1+1) EA,small,30,3,124,125,True
onemax,(1+1) EA,small,30,4,197,198,True
onemax,(1+1) EA,small,30,5,401,402,True
onemax,(1+1) EA,small,30,6,218,219,True
onemax,(1+1) EA,small,30,7,283,284,True
onemax,(1+1) EA,small,30,8,228,229,True
onemax,(1+1) EA,small,30,9,148,149,True
onemax,(1+1) EA,small,30,10,325,326,True
onemax,(1+1) EA,small,30,11,218,219,True
onemax,(1+1) EA,small,30,12,204,205,True
onemax,(1+1) EA,small,30,13,262,263,True
onemax,(1+1) EA,small,30,14,159,160,True
onemax,(1+1) EA,small,30,15,514,515,True
onemax,(1+1) EA,small,30,16,124,125,True
onemax,(1+1) EA,small,30,17,203,204,True
onemax,(1+1) EA,small,30,18,320,321,True
onemax,(1+1) EA,small,30,19,90,91,True
onemax,(1+1) EA,small,40,0,406,407,True
onemax,(1+1) EA,small,40,1,362,363,True
onemax,(1+1) EA,small,40,2,279,280,True
onemax,(1+1) EA,small,40,3,303,304,True
onemax,(1+1) EA,small,40,4,632,633,True
onemax,(1+1) EA,small,40,5,328,329,True
onemax,(1+1) EA,small,40,6,176,177,True
onemax,(1+1) EA,small,40,7,320,321,True
onemax,(1+1) EA,small,40,8,466,467,True
onemax,(1+1) EA,small,40,9,136,137,True
onemax,(1+1) EA,small,40,10,221,222,True
onemax,(1+1) EA,small,40,11,445,446,True
onemax,(1+1) EA,small,40,12,286,287,True
onemax,(1+1) EA,small,40,13,186,187,True
onemax,(1+1) EA,small,40,14,189,190,True
onemax,(1+1) EA,small,40,15,305,306,True
onemax,(1+1) EA,small,40,16,368,369,True
onemax,(1+1) EA,small,40,17,156,157,True
onemax,(1+1) EA,small,40,18,158,159,True
onemax,(1+1) EA,small,40,19,219,220,True
onemax,(1+1) EA,small,50,0,578,579,True
onemax,(1+1) EA,small,50,1,821,822,True
onemax,(1+1) EA,small,50,2,551,552,True
onemax,(1+1) EA,small,50,3,451,452,True
onemax,(1+1) EA,small,50,4,417,418,True
onemax,(1+1) EA,small,50,5,614,615,True
onemax,(1+1) EA,small,50,6,433,434,True
onemax,(1+1) EA,small,50,7,407,408,True
onemax,(1+1) EA,small,50,8,431,432,True
onemax,(1+1) EA,small,50,9,718,719,True
onemax,(1+1) EA,small,50,10,446,447,True
onemax,(1+1) EA,small,50,11,772,773,True
onemax,(1+1) EA,small,50,12,424,425,True
onemax,(1+1) EA,small,50,13,559,560,True
onemax,(1+1) EA,small,50,14,561,562,True
onemax,(1+1) EA,small,50,15,699,700,True
onemax,(1+1) EA,small,50,16,442,443,True
onemax,(1+1) EA,small,50,17,475,476,True
onemax,(1+1) EA,small,50,18,424,425,True
onemax,(1+1) EA,small,50,19,347,348,True
onemax,(1+1) EA,small,60,0,657,658,True
onemax,(1+1) EA,small,60,1,638,639,True
onemax,(1+1) EA,small,60,2,501,502,True
onemax,(1+1) EA,small,60,3,459,460,True
onemax,(1+1) EA,small,60,4,923,924,True
onemax,(1+1) EA,small,60,5,344,345,True
onemax,(1+1) EA,small,60,6,800,801,True
onemax,(1+1) EA,small,60,7,553,554,True
onemax,(1+1) EA,small,60,8,556,557,True
onemax,(1+1) EA,small,60,9,382,383,True
onemax,(1+1) EA,small,60,10,640,641,True
onemax,(1+1) EA,small,60,11,482,483,True
onemax,(1+1) EA,small,60,12,804,805,True
onemax,(1+1) EA,small,60,13,334,335,True
onemax,(1+1) EA,small,60,14,951,952,True
onemax,(1+1) EA,small,60,15,698,699,True
onemax,(1+1) EA,small,60,16,1210,1211,True
onemax,(1+1) EA,small,60,17,320,321,True
onemax,(1+1) EA,small,60,18,883,884,True
onemax,(1+1) EA,small,60,19,313,314,True
onemax,(1+1) EA,small,70,0,800,801,True
onemax,(1+1) EA,small,70,1,775,776,True
onemax,(1+1) EA,small,70,2,644,645,True
onemax,(1+1) EA,small,70,3,589,590,True
onemax,(1+1) EA,small,70,4,710,711,True
onemax,(1+1) EA,small,70,5,380,381,True
onemax,(1+1) EA,small,70,6,574,575,True
onemax,(1+1) EA,small,70,7,686,687,True
onemax,(1+1) EA,small,70,8,855,856,True
onemax,(1+1) EA,small,70,9,731,732,True
onemax,(1+1) EA,small,70,10,567,568,True
onemax,(1+1) EA,small,70,11,740,741,True
onemax,(1+1) EA,small,70,12,1586,1587,True
onemax,(1+1) EA,small,70,13,278,279,True
onemax,(1+1) EA,small,70,14,793,794,True
onemax,(1+1) EA,small,70,15,706,707,True
onemax,(1+1) EA,small,70,16,409,410,True
onemax,(1+1) EA,small,70,17,739,740,True
onemax,(1+1) EA,small,70,18,1164,1165,True
onemax,(1+1) EA,small,70,19,565,566,True
onemax,(1+1) EA,small,80,0,971,972,True
onemax,(1+1) EA,small,80,1,692,693,True
onemax,(1+1) EA,small,80,2,478,479,True
onemax,(1+1) EA,small,80,3,933,934,True
onemax,(1+1) EA,small,80,4,504,505,True
onemax,(1+1) EA,small,80,5,680,681,True
onemax,(1+1) EA,small,80,6,1195,1196,True
onemax,(1+1) EA,small,80,7,475,476,True
onemax,(1+1) EA,small,80,8,666,667,True
onemax,(1+1) EA,small,80,9,575,576,True
onemax,(1+1) EA,small,80,10,332,333,True
onemax,(1+1) EA,small,80,11,793,794,True
onemax,(1+1) EA,small,80,12,703,704,True
onemax,(1+1) EA,small,80,13,712,713,True
onemax,(1+1) EA,small,80,14,523,524,True
onemax,(1+1) EA,small,80,15,1235,1236,True
onemax,(1+1) EA,small,80,16,1377,1378,True
onemax,(1+1) EA,small,80,17,907,908,True
onemax,(1+1) EA,small,80,18,465,466,True
onemax,(1+1) EA,small,80,19,683,684,True
onemax,(1+1) EA,small,90,0,777,778,True
onemax,(1+1) EA,small,90,1,544,545,True
onemax,(1+1) EA,small,90,2,645,646,True
onemax,(1+1) EA,small,90,3,1049,1050,True
onemax,(1+1) EA,small,90,4,1028,1029,True
onemax,(1+1) EA,small,90,5,821,822,True
onemax,(1+1) EA,small,90,6,603,604,True
onemax,(1+1) EA,small,90,7,636,637,True
onemax,(1+1) EA,small,90,8,1800,1801,True
onemax,(1+1) EA,small,90,9,870,871,True
onemax,(1+1) EA,small,90,10,1038,1039,True
onemax,(1+1) EA,small,90,11,934,935,True
onemax,(1+1) EA,small,90,12,564,565,True
onemax,(1+1) EA,small,90,13,1487,1488,True
onemax,(1+1) EA,small,90,14,1451,1452,True
onemax,(1+1) EA,small,90,15,861,862,True
onemax,(1+1) EA,small,90,16,1381,1382,True
onemax,(1+1) EA,small,90,17,780,781,True
onemax,(1+1) EA,small,90,18,641,642,True
onemax,(1+1) EA,small,90,19,1648,1649,True
onemax,(1+1) EA,small,100,0,836,837,True
onemax,(1+1) EA,small,100,1,1604,1605,True
onemax,(1+1) EA,small,100,2,1046,1047,True
onemax,(1+1) EA,small,100,3,2366,2367,True
onemax,(1+1) EA,small,100,4,1084,1085,True
onemax,(1+1) EA,small,100,5,1020,1021,True
onemax,(1+1) EA,small,100,6,1306,1307,True
onemax,(1+1) EA,small,100,7,1087,1088,True
onemax,(1+1) EA,small,100,8,844,845,True
onemax,(1+1) EA,small,100,9,1264,1265,True
onemax,(1+1) EA,small,100,10,992,993,True
onemax,(1+1) EA,small,100,11,674,675,True
onemax,(1+1) EA,small,100,12,1061,1062,True
onemax,(1+1) EA,small,100,13,767,768,True
onemax,(1+1) EA,small,100,14,3061,3062,True
onemax,(1+1) EA,small,100,15,626,627,True
onemax,(1+1) EA,small,100,16,823,824,True
onemax,(1+1) EA,small,100,17,1081,1082,True
onemax,(1+1) EA,small,100,18,909,910,True
onemax,(1+1) EA,small,100,19,976,977,True
onemax,(μ+λ) EA,small,10,0,3,140,True
onemax,(μ+λ) EA,small,10,1,2,100,True
onemax,(μ+λ) EA,small,10,2,1,60,True
onemax,(μ+λ) EA,small,10,3,2,100,True
onemax,(μ+λ) EA,small,10,4,2,100,True
onemax,(μ+λ) EA,small,10,5,2,100,True
onemax,(μ+λ) EA,small,10,6,1,60,True
onemax,(μ+λ) EA,small,10,7,2,100,True
onemax,(μ+λ) EA,small,10,8,3,140,True
onemax,(μ+λ) EA,small,10,9,3,140,True
onemax,(μ+λ) EA,small,10,10,0,20,True
onemax,(μ+λ) EA,small,10,11,2,100,True
onemax,(μ+λ) EA,small,10,12,3,140,True
onemax,(μ+λ) EA,small,10,13,2,100,True
onemax,(μ+λ) EA,small,10,14,1,60,True
onemax,(μ+λ) EA,small,10,15,2,100,True
onemax,(μ+λ) EA,small,10,16,3,140,True
onemax,(μ+λ) EA,small,10,17,2,100,True
onemax,(μ+λ) EA,small,10,18,1,60,True
onemax,(μ+λ) EA,small,10,19,2,100,True
onemax,(μ+λ) EA,small,20,0,5,220,True
onemax,(μ+λ) EA,small,20,1,4,180,True
onemax,(μ+λ) EA,small,20,2,5,220,True
onemax,(μ+λ) EA,small,20,3,4,180,True
onemax,(μ+λ) EA,small,20,4,4,180,True
onemax,(μ+λ) EA,small,20,5,5,220,True
onemax,(μ+λ) EA,small,20,6,3,140,True
onemax,(μ+λ) EA,small,20,7,4,180,True
onemax,(μ+λ) EA,small,20,8,4,180,True
onemax,(μ+λ) EA,small,20,9,5,220,True
onemax,(μ+λ) EA,small,20,10,4,180,True
onemax,(μ+λ) EA,small,20,11,4,180,True
onemax,(μ+λ) EA,small,20,12,4,180,True
onemax,(μ+λ) EA,small,20,13,5,220,True
onemax,(μ+λ) EA,small,20,14,7,300,True
onemax,(μ+λ) EA,small,20,15,4,180,True
onemax,(μ+λ) EA,small,20,16,5,220,True
onemax,(μ+λ) EA,small,20,17,5,220,True
onemax,(μ+λ) EA,small,20,18,4,180,True
onemax,(μ+λ) EA,small,20,19,4,180,True
onemax,(μ+λ) EA,small,30,0,7,300,True
onemax,(μ+λ) EA,small,30,1,9,380,True
onemax,(μ+λ) EA,small,30,2,7,300,True
onemax,(μ+λ) EA,small,30,3,8,340,True
onemax,(μ+λ) EA,small,30,4,6,260,True
onemax,(μ+λ) EA,small,30,5,6,260,True
onemax,(μ+λ) EA,small,30,6,6,260,True
onemax,(μ+λ) EA,small,30,7,8,340,True
onemax,(μ+λ) EA,small,30,8,6,260,True
onemax,(μ+λ) EA,small,30,9,7,300,True
onemax,(μ+λ) EA,small,30,10,7,300,True
onemax,(μ+λ) EA,small,30,11,7,300,True
onemax,(μ+λ) EA,small,30,12,8,340,True
onemax,(μ+λ) EA,small,30,13,7,300,True
onemax,(μ+λ) EA,small,30,14,6,260,True
onemax,(μ+λ) EA,small,30,15,6,260,True
onemax,(μ+λ) EA,small,30,16,6,260,True
onemax,(μ+λ) EA,small,30,17,6,260,True
onemax,(μ+λ) EA,small,30,18,8,340,True
onemax,(μ+λ) EA,small,30,19,10,420,True
onemax,(μ+λ) EA,small,40,0,10,420,True
onemax,(μ+λ) EA,small,40,1,11,460,True
onemax,(μ+λ) EA,small,40,2,7,300,True
onemax,(μ+λ) EA,small,40,3,15,620,True
onemax,(μ+λ) EA,small,40,4,8,340,True
onemax,(μ+λ) EA,small,40,5,12,500,True
onemax,(μ+λ) EA,small,40,6,9,380,True
onemax,(μ+λ) EA,small,40,7,13,540,True
onemax,(μ+λ) EA,small,40,8,8,340,True
onemax,(μ+λ) EA,small,40,9,9,380,True
onemax,(μ+λ) EA,small,40,10,9,380,True
onemax,(μ+λ) EA,small,40,11,16,660,True
onemax,(μ+λ) EA,small,40,12,11,460,True
onemax,(μ+λ) EA,small,40,13,10,420,True
onemax,(μ+λ) EA,small,40,14,9,380,True
onemax,(μ+λ) EA,small,40,15,12,500,True
onemax,(μ+λ) EA,small,40,16,8,340,True
onemax,(μ+λ) EA,small,40,17,12,500,True
onemax,(μ+λ) EA,small,40,18,11,460,True
onemax,(μ+λ) EA,small,40,19,10,420,True
onemax,(μ+λ) EA,small,50,0,30,1220,True
onemax,(μ+λ) EA,small,50,1,12,500,True
onemax,(μ+λ) EA,small,50,2,11,460,True
onemax,(μ+λ) EA,small,50,3,14,580,True
onemax,(μ+λ) EA,small,50,4,14,580,True
onemax,(μ+λ) EA,small,50,5,13,540,True
onemax,(μ+λ) EA,small,50,6,12,500,True
onemax,(μ+λ) EA,small,50,7,12,500,True
onemax,(μ+λ) EA,small,50,8,13,540,True
onemax,(μ+λ) EA,small,50,9,15,620,True
onemax,(μ+λ) EA,small,50,10,11,460,True
onemax,(μ+λ) EA,small,50,11,14,580,True
onemax,(μ+λ) EA,small,50,12,12,500,True
onemax,(μ+λ) EA,small,50,13,11,460,True
onemax,(μ+λ) EA,small,50,14,17,700,True
onemax,(μ+λ) EA,small,50,15,10,420,True
onemax,(μ+λ) EA,small,50,16,10,420,True
onemax,(μ+λ) EA,small,50,17,10,420,True
onemax,(μ+λ) EA,small,50,18,18,740,True
onemax,(μ+λ) EA,small,50,19,11,460,True
onemax,(μ+λ) EA,small,60,0,18,740,True
onemax,(μ+λ) EA,small,60,1,15,620,True
onemax,(μ+λ) EA,small,60,2,19,780,True
onemax,(μ+λ) EA,small,60,3,16,660,True
onemax,(μ+λ) EA,small,60,4,14,580,True
onemax,(μ+λ) EA,small,60,5,12,500,True
onemax,(μ+λ) EA,small,60,6,15,620,True
onemax,(μ+λ) EA,small,60,7,19,780,True
onemax,(μ+λ) EA,small,60,8,17,700,True
onemax,(μ+λ) EA,small,60,9,22,900,True
onemax,(μ+λ) EA,small,60,10,16,660,True
onemax,(μ+λ) EA,small,60,11,13,540,True
onemax,(μ+λ) EA,small,60,12,20,820,True
onemax,(μ+λ) EA,small,60,13,15,620,True
onemax,(μ+λ) EA,small,60,14,14,580,True
onemax,(μ+λ) EA,small,60,15,12,500,True
onemax,(μ+λ) EA,small,60,16,14,580,True
onemax,(μ+λ) EA,small,60,17,13,540,True
onemax,(μ+λ) EA,small,60,18,14,580,True
onemax,(μ+λ) EA,small,60,19,15,620,True
onemax,(μ+λ) EA,small,70,0,25,1020,True
onemax,(μ+λ) EA,small,70,1,20,820,True
onemax,(μ+λ) EA,small,70,2,14,580,True
onemax,(μ+λ) EA,small,70,3,20,820,True
onemax,(μ+λ) EA,small,70,4,19,780,True
onemax,(μ+λ) EA,small,70,5,17,700,True
onemax,(μ+λ) EA,small,70,6,14,580,True
onemax,(μ+λ) EA,small,70,7,19,780,True
onemax,(μ+λ) EA,small,70,8,14,580,True
onemax,(μ+λ) EA,small,70,9,20,820,True
onemax,(μ+λ) EA,small,70,10,16,660,True
onemax,(μ+λ) EA,small,70,11,15,620,True
onemax,(μ+λ) EA,small,70,12,29,1180,True
onemax,(μ+λ) EA,small,70,13,18,740,True
onemax,(μ+λ) EA,small,70,14,19,780,True
onemax,(μ+λ) EA,small,70,15,16,660,True
onemax,(μ+λ) EA,small,70,16,19,780,True
onemax,(μ+λ) EA,small,70,17,18,740,True
onemax,(μ+λ) EA,small,70,18,17,700,True
onemax,(μ+λ) EA,small,70,19,15,620,True
onemax,(μ+λ) EA,small,80,0,25,1020,True
onemax,(μ+λ) EA,small,80,1,19,780,True
onemax,(μ+λ) EA,small,80,2,19,780,True
onemax,(μ+λ) EA,small,80,3,21,860,True
onemax,(μ+λ) EA,small,80,4,20,820,True
onemax,(μ+λ) EA,small,80,5,19,780,True
onemax,(μ+λ) EA,small,80,6,20,820,True
onemax,(μ+λ) EA,small,80,7,25,1020,True
onemax,(μ+λ) EA,small,80,8,21,860,True
onemax,(μ+λ) EA,small,80,9,23,940,True
onemax,(μ+λ) EA,small,80,10,23,940,True
onemax,(μ+λ) EA,small,80,11,20,820,True
onemax,(μ+λ) EA,small,80,12,21,860,True
onemax,(μ+λ) EA,small,80,13,22,900,True
onemax,(μ+λ) EA,small,80,14,30,1220,True
onemax,(μ+λ) EA,small,80,15,22,900,True
onemax,(μ+λ) EA,small,80,16,18,740,True
onemax,(μ+λ) EA,small,80,17,21,860,True
onemax,(μ+λ) EA,small,80,18,28,1140,True
onemax,(μ+λ) EA,small,80,19,21,860,True
onemax,(μ+λ) EA,small,90,0,25,1020,True
onemax,(μ+λ) EA,small,90,1,39,1580,True
onemax,(μ+λ) EA,small,90,2,26,1060,True
onemax,(μ+λ) EA,small,90,3,18,740,True
onemax,(μ+λ) EA,small,90,4,19,780,True
onemax,(μ+λ) EA,small,90,5,27,1100,True
onemax,(μ+λ) EA,small,90,6,41,1660,True
onemax,(μ+λ) EA,small,90,7,25,1020,True
onemax,(μ+λ) EA,small,90,8,22,900,True
onemax,(μ+λ) EA,small,90,9,23,940,True
onemax,(μ+λ) EA,small,90,10,27,1100,True
onemax,(μ+λ) EA,small,90,11,26,1060,True
onemax,(μ+λ) EA,small,90,12,23,940,True
onemax,(μ+λ) EA,small,90,13,19,780,True
onemax,(μ+λ) EA,small,90,14,24,980,True
onemax,(μ+λ) EA,small,90,15,22,900,True
onemax,(μ+λ) EA,small,90,16,25,1020,True
onemax,(μ+λ) EA,small,90,17,23,940,True
onemax,(μ+λ) EA,small,90,18,27,1100,True
onemax,(μ+λ) EA,small,90,19,23,940,True
onemax,(μ+λ) EA,small,100,0,21,860,True
onemax,(μ+λ) EA,small,100,1,36,1460,True
onemax,(μ+λ) EA,small,100,2,33,1340,True
onemax,(μ+λ) EA,small,100,3,56,2260,True
onemax,(μ+λ) EA,small,100,4,35,1420,True
onemax,(μ+λ) EA,small,100,5,24,980,True
onemax,(μ+λ) EA,small,100,6,29,1180,True
onemax,(μ+λ) EA,small,100,7,31,1260,True
onemax,(μ+λ) EA,small,100,8,27,1100,True
onemax,(μ+λ) EA,small,100,9,31,1260,True
onemax,(μ+λ) EA,small,100,10,22,900,True
onemax,(μ+λ) EA,small,100,11,26,1060,True
onemax,(μ+λ) EA,small,100,12,41,1660,True
onemax,(μ+λ) EA,small,100,13,27,1100,True
onemax,(μ+λ) EA,small,100,14,25,1020,True
onemax,(μ+λ) EA,small,100,15,30,1220,True
onemax,(μ+λ) EA,small,100,16,24,980,True
onemax,(μ+λ) EA,small,100,17,27,1100,True
onemax,(μ+λ) EA,small,100,18,29,1180,True
onemax,(μ+λ) EA,small,100,19,26,1060,True
onemax,Simulated Annealing,small,10,0,567,568,True
onemax,Simulated Annealing,small,10,1,67,68,True
onemax,Simulated Annealing,small,10,2,53,54,True
onemax,Simulated Annealing,small,10,3,496,497,True
onemax,Simulated Annealing,small,10,4,563,564,True
onemax,Simulated Annealing,small,10,5,185,186,True
onemax,Simulated Annealing,small,10,6,185,186,True
onemax,Simulated Annealing,small,10,7,546,547,True
onemax,Simulated Annealing,small,10,8,438,439,True
onemax,Simulated Annealing,small,10,9,510,511,True
onemax,Simulated Annealing,small,10,10,485,486,True
onemax,Simulated Annealing,small,10,11,334,335,True
onemax,Simulated Annealing,small,10,12,56,57,True
onemax,Simulated Annealing,small,10,13,233,234,True
onemax,Simulated Annealing,small,10,14,462,463,True
onemax,Simulated Annealing,small,10,15,456,457,True
onemax,Simulated Annealing,small,10,16,133,134,True
onemax,Simulated Annealing,small,10,17,358,359,True
onemax,Simulated Annealing,small,10,18,401,402,True
onemax,Simulated Annealing,small,10,19,485,486,True
onemax,Simulated Annealing,small,20,0,643,644,True
onemax,Simulated Annealing,small,20,1,586,587,True
onemax,Simulated Annealing,small,20,2,589,590,True
onemax,Simulated Annealing,small,20,3,537,538,True
onemax,Simulated Annealing,small,20,4,593,594,True
onemax,Simulated Annealing,small,20,5,624,625,True
onemax,Simulated Annealing,small,20,6,608,609,True
onemax,Simulated Annealing,small,20,7,589,590,True
onemax,Simulated Annealing,small,20,8,534,535,True
onemax,Simulated Annealing,small,20,9,550,551,True
onemax,Simulated Annealing,small,20,10,608,609,True
onemax,Simulated Annealing,small,20,11,553,554,True
onemax,Simulated Annealing,small,20,12,613,614,True
onemax,Simulated Annealing,small,20,13,574,575,True
onemax,Simulated Annealing,small,20,14,601,602,True
onemax,Simulated Annealing,small,20,15,566,567,True
onemax,Simulated Annealing,small,20,16,572,573,True
onemax,Simulated Annealing,small,20,17,527,528,True
onemax,Simulated Annealing,small,20,18,575,576,True
onemax,Simulated Annealing,small,20,19,575,576,True
onemax,Simulated Annealing,small,30,0,646,647,True
onemax,Simulated Annealing,small,30,1,647,648,True
onemax,Simulated Annealing,small,30,2,648,649,True
onemax,Simulated Annealing,small,30,3,658,659,True
onemax,Simulated Annealing,small,30,4,592,593,True
onemax,Simulated Annealing,small,30,5,639,640,True
onemax,Simulated Annealing,small,30,6,644,645,True
onemax,Simulated Annealing,small,30,7,679,680,True
onemax,Simulated Annealing,small,30,8,635,636,True
onemax,Simulated Annealing,small,30,9,658,659,True
onemax,Simulated Annealing,small,30,10,639,640,True
onemax,Simulated Annealing,small,30,11,593,594,True
onemax,Simulated Annealing,small,30,12,630,631,True
onemax,Simulated Annealing,small,30,13,648,649,True
onemax,Simulated Annealing,small,30,14,797,798,True
onemax,Simulated Annealing,small,30,15,649,650,True
onemax,Simulated Annealing,small,30,16,611,612,True
onemax,Simulated Annealing,small,30,17,748,749,True
onemax,Simulated Annealing,small,30,18,656,657,True
onemax,Simulated Annealing,small,30,19,617,618,True
onemax,Simulated Annealing,small,40,0,601,602,True
onemax,Simulated Annealing,small,40,1,779,780,True
onemax,Simulated Annealing,small,40,2,765,766,True
onemax,Simulated Annealing,small,40,3,632,633,True
onemax,Simulated Annealing,small,40,4,588,589,True
onemax,Simulated Annealing,small,40,5,643,644,True
onemax,Simulated Annealing,small,40,6,729,730,True
onemax,Simulated Annealing,small,40,7,674,675,True
onemax,Simulated Annealing,small,40,8,666,667,True
onemax,Simulated Annealing,small,40,9,685,686,True
onemax,Simulated Annealing,small,40,10,649,650,True
onemax,Simulated Annealing,small,40,11,598,599,True
onemax,Simulated Annealing,small,40,12,637,638,True
onemax,Simulated Annealing,small,40,13,684,685,True
onemax,Simulated Annealing,small,40,14,690,691,True
onemax,Simulated Annealing,small,40,15,616,617,True
onemax,Simulated Annealing,small,40,16,611,612,True
onemax,Simulated Annealing,small,40,17,669,670,True
onemax,Simulated Annealing,small,40,18,624,625,True
onemax,Simulated Annealing,small,40,19,645,646,True
onemax,Simulated Annealing,small,50,0,766,767,True
onemax,Simulated Annealing,small,50,1,783,784,True
onemax,Simulated Annealing,small,50,2,736,737,True
onemax,Simulated Annealing,small,50,3,649,650,True
onemax,Simulated Annealing,small,50,4,693,694,True
onemax,Simulated Annealing,small,50,5,621,622,True
onemax,Simulated Annealing,small,50,6,818,819,True
onemax,Simulated Annealing,small,50,7,780,781,True
onemax,Simulated Annealing,small,50,8,635,636,True
