problem,crossover,generation,fitness_evaluations,mean_fitness,std_fitness,min_fitness,max_fitness,bit_length,trials
leadingones,three_point,314,7855,87.96,9.284309344264656,68.0,100.0,100,50
leadingones,three_point,317,7930,88.52,9.027159021530528,68.0,100.0,100,50
leadingones,three_point,319,7980,88.76,8.999022169102597,69.0,100.0,100,50
leadingones,three_point,321,8030,89.0,9.042123644365853,69.0,100.0,100,50
leadingones,three_point,323,8080,89.42,8.84327993450394,69.0,100.0,100,50
leadingones,three_point,326,8155,89.9,8.64465152565446,69.0,100.0,100,50
leadingones,three_point,328,8205,90.12,8.575873133389976,69.0,100.0,100,50
leadingones,three_point,330,8255,90.52,8.386274500634952,69.0,100.0,100,50
leadingones,three_point,333,8330,90.74,8.38286347258501,69.0,100.0,100,50
leadingones,three_point,335,8380,90.9,8.407734534343957,69.0,100.0,100,50
leadingones,three_point,337,8430,91.22,8.367293469216913,69.0,100.0,100,50
leadingones,three_point,339,8480,91.5,8.336066218546971,69.0,100.0,100,50
leadingones,three_point,342,8555,92.08,8.064341262620276,69.0,100.0,100,50
leadingones,three_point,344,8605,92.16,7.900278476104497,71.0,100.0,100,50
leadingones,three_point,346,8655,92.64,7.5730046877048744,71.0,100.0,100,50
leadingones,three_point,349,8730,92.88,7.442150226916949,71.0,100.0,100,50
leadingones,three_point,351,8780,93.26,7.331602826121994,71.0,100.0,100,50
leadingones,three_point,353,8830,93.52,7.236684323638831,71.0,100.0,100,50
leadingones,three_point,356,8905,93.94,6.789432966014172,72.0,100.0,100,50
leadingones,three_point,358,8955,94.22,6.549167886075299,72.0,100.0,100,50
leadingones,three_point,360,9005,94.56,6.328222499248901,72.0,100.0,100,50
leadingones,three_point,362,9055,94.8,6.1773780845922,73.0,100.0,100,50
leadingones,three_point,365,9130,95.2,6.193545026880809,73.0,100.0,100,50
leadingones,three_point,367,9180,95.48,6.047280380468562,75.0,100.0,100,50
leadingones,three_point,369,9230,95.58,6.04016556064484,75.0,100.0,100,50
leadingones,three_point,372,9305,95.98,6.031550381120927,75.0,100.0,100,50
leadingones,three_point,374,9355,96.1,5.947268280479703,75.0,100.0,100,50
leadingones,three_point,376,9405,96.2,5.9329587896765315,75.0,100.0,100,50
leadingones,three_point,379,9480,96.4,5.768882040742383,75.0,100.0,100,50
leadingones,three_point,381,9530,96.52,5.738431841539986,76.0,100.0,100,50
leadingones,three_point,383,9580,96.6,5.6956123463592565,76.0,100.0,100,50
leadingones,three_point,385,9630,96.62,5.663532466579493,76.0,100.0,100,50
leadingones,three_point,388,9705,96.84,5.489480849770768,77.0,100.0,100,50
leadingones,three_point,390,9755,97.0,5.280151512977634,77.0,100.0,100,50
leadingones,three_point,392,9805,97.1,5.119570294468081,79.0,100.0,100,50
leadingones,three_point,395,9880,97.22,5.013142726873034,79.0,100.0,100,50
leadingones,three_point,397,9930,97.4,4.886716689148247,79.0,100.0,100,50
leadingones,three_point,399,9980,97.58,4.762730309391873,79.0,100.0,100,50
leadingones,three_point,402,10055,97.8,4.458699361921591,82.0,100.0,100,50
leadingones,three_point,404,10105,97.9,4.446346815083142,82.0,100.0,100,50
leadingones,three_point,406,10155,98.02,4.282475919371877,82.0,100.0,100,50
leadingones,three_point,408,10205,98.14,4.118300620401576,82.0,100.0,100,50
leadingones,three_point,411,10280,98.2,4.113392760240627,82.0,100.0,100,50
leadingones,three_point,413,10330,98.3,4.095119045888653,82.0,100.0,100,50
leadingones,three_point,415,10380,98.38,3.8046813269970454,83.0,100.0,100,50
leadingones,three_point,418,10455,98.42,3.7367900663537417,83.0,100.0,100,50
leadingones,three_point,420,10505,98.58,3.650150681821231,83.0,100.0,100,50
leadingones,three_point,422,10555,98.68,3.495368363992556,83.0,100.0,100,50
leadingones,three_point,424,10605,98.8,3.4928498393145966,83.0,100.0,100,50
leadingones,three_point,427,10680,98.8,3.4928498393145966,83.0,100.0,100,50
leadingones,three_point,429,10730,98.82,3.496798535803858,83.0,100.0,100,50
leadingones,three_point,431,10780,98.84,3.4661794529423893,83.0,100.0,100,50
leadingones,three_point,434,10855,98.92,3.3035738223929547,83.0,100.0,100,50
leadingones,three_point,436,10905,98.94,3.2705351244100713,83.0,100.0,100,50
leadingones,three_point,438,10955,99.0,3.1304951684997055,83.0,100.0,100,50
leadingones,three_point,441,11030,99.04,3.136622387218455,83.0,100.0,100,50
leadingones,three_point,443,11080,99.06,3.133113467463316,83.0,100.0,100,50
leadingones,three_point,445,11130,99.08,3.0973537092169505,83.0,100.0,100,50
leadingones,three_point,447,11180,99.08,3.0973537092169505,83.0,100.0,100,50
leadingones,three_point,450,11255,99.1,3.1,83.0,100.0,100,50
leadingones,three_point,452,11305,99.18,2.991253917673991,83.0,100.0,100,50
leadingones,three_point,454,11355,99.22,2.7805754800040945,85.0,100.0,100,50
leadingones,three_point,457,11430,99.28,2.646053665366596,86.0,100.0,100,50
leadingones,three_point,459,11480,99.34,2.62,86.0,100.0,100,50
leadingones,three_point,461,11530,99.38,2.497118339206214,87.0,100.0,100,50
leadingones,three_point,464,11605,99.38,2.497118339206214,87.0,100.0,100,50
leadingones,three_point,466,11655,99.38,2.497118339206214,87.0,100.0,100,50
leadingones,three_point,468,11705,99.4,2.4,88.0,100.0,100,50
leadingones,three_point,470,11755,99.4,2.4,88.0,100.0,100,50
leadingones,three_point,473,11830,99.42,2.307292785928999,88.0,100.0,100,50
leadingones,three_point,475,11880,99.42,2.307292785928999,88.0,100.0,100,50
leadingones,three_point,477,11930,99.48,2.2824548188299367,88.0,100.0,100,50
leadingones,three_point,480,12005,99.56,2.1648094604375694,88.0,100.0,100,50
leadingones,three_point,482,12055,99.56,2.1648094604375694,88.0,100.0,100,50
leadingones,three_point,484,12105,99.56,2.1648094604375694,88.0,100.0,100,50
leadingones,three_point,487,12180,99.58,2.06,89.0,100.0,100,50
leadingones,three_point,489,12230,99.6,1.9697715603592212,89.0,100.0,100,50
leadingones,three_point,491,12280,99.6,1.9697715603592212,89.0,100.0,100,50
leadingones,three_point,493,12330,99.64,1.7636326148038883,91.0,100.0,100,50
leadingones,three_point,496,12405,99.64,1.7636326148038883,91.0,100.0,100,50
leadingones,three_point,498,12455,99.64,1.7636326148038883,91.0,100.0,100,50
leadingones,three_point,500,12505,99.64,1.7636326148038883,91.0,100.0,100,50
leadingones,three_point,503,12580,99.64,1.7636326148038883,91.0,100.0,100,50
leadingones,three_point,505,12630,99.64,1.7636326148038883,91.0,100.0,100,50
leadingones,three_point,507,12680,99.64,1.7636326148038883,91.0,100.0,100,50
leadingones,three_point,509,12730,99.64,1.7636326148038883,91.0,100.0,100,50
leadingones,three_point,512,12805,99.72,1.4288456879593403,91.0,100.0,100,50
leadingones,three_point,514,12855,99.72,1.4288456879593403,91.0,100.0,100,50
leadingones,three_point,516,12905,99.72,1.4288456879593403,91.0,100.0,100,50
leadingones,three_point,519,12980,99.8,1.264911064067352,91.0,100.0,100,50
leadingones,three_point,521,13030,99.8,1.264911064067352,91.0,100.0,100,50
leadingones,three_point,523,13080,99.8,1.264911064067352,91.0,100.0,100,50
leadingones,three_point,526,13155,99.8,1.264911064067352,91.0,100.0,100,50
leadingones,three_point,528,13205,99.8,1.264911064067352,91.0,100.0,100,50
leadingones,three_point,530,13255,99.82,1.1258774356030057,92.0,100.0,100,50
leadingones,three_point,532,13305,99.82,1.1258774356030057,92.0,100.0,100,50
leadingones,three_point,535,13380,99.82,1.1258774356030057,92.0,100.0,100,50
leadingones,three_point,537,13430,99.82,1.1258774356030057,92.0,100.0,100,50
leadingones,three_point,539,13480,99.82,1.1258774356030057,92.0,100.0,100,50
leadingones,three_point,542,13555,99.84,0.9871170143402451,93.0,100.0,100,50
leadingones,three_point,544,13605,99.84,0.9871170143402451,93.0,100.0,100,50
leadingones,three_point,546,13655,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,three_point,549,13730,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,three_point,551,13780,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,three_point,553,13830,99.88,0.8400000000000001,94.0,100.0,100,50
leadingones,three_point,555,13880,99.88,0.8400000000000001,94.0,100.0,100,50
leadingones,three_point,558,13955,99.88,0.8400000000000001,94.0,100.0,100,50
leadingones,three_point,560,14005,99.88,0.8400000000000001,94.0,100.0,100,50
leadingones,three_point,562,14055,99.88,0.8400000000000001,94.0,100.0,100,50
leadingones,three_point,565,14130,99.88,0.8400000000000001,94.0,100.0,100,50
leadingones,three_point,567,14180,99.88,0.8400000000000001,94.0,100.0,100,50
leadingones,three_point,569,14230,99.98,0.14,99.0,100.0,100,50
leadingones,three_point,572,14305,100.0,0.0,100.0,100.0,100,50
leadingones,four_point,0,5,2.82,1.6815469068687914,0.0,7.0,100,50
leadingones,four_point,2,55,3.86,2.289191997190275,0.0,10.0,100,50
leadingones,four_point,4,105,4.68,2.395328787452779,0.0,10.0,100,50
leadingones,four_point,6,155,5.12,2.5348767228407776,1.0,10.0,100,50
leadingones,four_point,8,205,5.76,2.6499811320083015,1.0,11.0,100,50
leadingones,four_point,11,280,7.08,3.1738935079803796,2.0,15.0,100,50
leadingones,four_point,13,330,8.02,3.30145422503478,2.0,15.0,100,50
leadingones,four_point,15,380,8.94,3.673744683561992,2.0,16.0,100,50
leadingones,four_point,17,430,9.48,3.780158726826163,2.0,17.0,100,50
leadingones,four_point,19,480,10.22,4.220379129888688,2.0,18.0,100,50
leadingones,four_point,22,555,11.76,4.839669410197353,2.0,22.0,100,50
leadingones,four_point,24,605,12.34,5.006435857973215,2.0,24.0,100,50
leadingones,four_point,26,655,13.16,5.496762683616603,3.0,25.0,100,50
leadingones,four_point,28,705,13.68,5.453219232710161,3.0,25.0,100,50
leadingones,four_point,30,755,14.24,5.248085365159374,4.0,26.0,100,50
leadingones,four_point,33,830,15.26,5.5814335076214965,4.0,30.0,100,50
leadingones,four_point,35,880,15.88,5.5592805289893406,4.0,31.0,100,50
leadingones,four_point,37,930,16.44,5.852042378520511,4.0,33.0,100,50
leadingones,four_point,39,980,16.88,5.918242982507562,4.0,36.0,100,50
leadingones,four_point,41,1030,17.48,5.957314831364883,4.0,36.0,100,50
leadingones,four_point,44,1105,18.44,5.906471027610311,6.0,36.0,100,50
leadingones,four_point,46,1155,19.22,6.090287349542713,6.0,36.0,100,50
leadingones,four_point,48,1205,19.78,6.4165099547962985,6.0,38.0,100,50
leadingones,four_point,50,1255,20.26,6.4677971520448905,6.0,38.0,100,50
leadingones,four_point,52,1305,21.0,6.5360538553472765,7.0,38.0,100,50
leadingones,four_point,55,1380,21.6,6.802940540677979,7.0,38.0,100,50
leadingones,four_point,57,1430,22.32,6.98982117081689,7.0,38.0,100,50
leadingones,four_point,59,1480,23.58,7.17520731407811,7.0,38.0,100,50
leadingones,four_point,61,1530,24.04,7.219307446008931,7.0,38.0,100,50
leadingones,four_point,63,1580,25.12,7.76051544679862,8.0,41.0,100,50
leadingones,four_point,66,1655,25.94,7.772798723754527,8.0,43.0,100,50
leadingones,four_point,68,1705,26.66,7.734623455605321,9.0,43.0,100,50
leadingones,four_point,70,1755,27.48,7.838979525422936,11.0,43.0,100,50
leadingones,four_point,72,1805,27.82,7.814576124141347,11.0,43.0,100,50
leadingones,four_point,74,1855,28.32,7.598526172883791,13.0,43.0,100,50
leadingones,four_point,77,1930,29.36,7.522659104332723,13.0,44.0,100,50
leadingones,four_point,79,1980,30.22,7.349258465995057,13.0,44.0,100,50
leadingones,four_point,81,2030,30.76,7.506157472368935,13.0,48.0,100,50
leadingones,four_point,83,2080,31.34,7.325598951621635,13.0,48.0,100,50
leadingones,four_point,85,2130,31.84,7.300301363642463,13.0,48.0,100,50
leadingones,four_point,88,2205,32.54,7.555686600170761,13.0,48.0,100,50
leadingones,four_point,90,2255,33.26,7.742893515992584,14.0,48.0,100,50
leadingones,four_point,92,2305,33.88,7.788812489718828,14.0,48.0,100,50
leadingones,four_point,94,2355,34.68,7.653600459914275,14.0,49.0,100,50
leadingones,four_point,96,2405,35.22,7.762190412505995,14.0,49.0,100,50
leadingones,four_point,99,2480,36.56,7.8845672043556085,16.0,49.0,100,50
leadingones,four_point,101,2530,37.44,7.864248215818217,18.0,50.0,100,50
leadingones,four_point,103,2580,38.26,8.103850936437565,18.0,53.0,100,50
leadingones,four_point,105,2630,38.94,7.986012772341402,19.0,54.0,100,50
leadingones,four_point,107,2680,39.6,7.989993742175272,19.0,54.0,100,50
leadingones,four_point,110,2755,40.72,7.704647947829932,19.0,54.0,100,50
leadingones,four_point,112,2805,41.24,7.976365086930262,19.0,61.0,100,50
leadingones,four_point,114,2855,41.86,7.758891673428622,21.0,61.0,100,50
leadingones,four_point,116,2905,42.9,8.205485969764375,21.0,61.0,100,50
leadingones,four_point,118,2955,43.44,7.992896846575714,24.0,61.0,100,50
leadingones,four_point,121,3030,44.16,7.67687436395829,25.0,62.0,100,50
leadingones,four_point,123,3080,44.72,7.636857992656403,25.0,62.0,100,50
leadingones,four_point,125,3130,45.36,7.729838290675944,25.0,64.0,100,50
leadingones,four_point,127,3180,46.1,7.558438992278763,26.0,64.0,100,50
leadingones,four_point,129,3230,46.8,7.896834808959853,26.0,64.0,100,50
leadingones,four_point,132,3305,47.76,7.837244413695417,27.0,65.0,100,50
leadingones,four_point,134,3355,48.68,8.075741452027795,27.0,65.0,100,50
leadingones,four_point,136,3405,49.32,8.10540560366969,27.0,65.0,100,50
leadingones,four_point,138,3455,49.78,8.114899876153741,27.0,65.0,100,50
leadingones,four_point,140,3505,50.14,8.1731511670836,29.0,66.0,100,50
leadingones,four_point,143,3580,50.58,8.188015632618198,29.0,67.0,100,50
leadingones,four_point,145,3630,51.12,8.206436498261594,30.0,69.0,100,50
leadingones,four_point,147,3680,52.04,8.555606349055571,30.0,71.0,100,50
leadingones,four_point,149,3730,52.6,8.843076387773658,30.0,71.0,100,50
leadingones,four_point,151,3780,53.04,9.070744181157353,30.0,72.0,100,50
leadingones,four_point,154,3855,53.62,9.079405266866326,30.0,72.0,100,50
leadingones,four_point,156,3905,54.0,8.924124606929242,31.0,72.0,100,50
leadingones,four_point,158,3955,54.38,9.013079384982694,31.0,73.0,100,50
leadingones,four_point,160,4005,55.18,8.92791128988186,34.0,73.0,100,50
leadingones,four_point,162,4055,55.7,8.902246907382429,34.0,74.0,100,50
leadingones,four_point,165,4130,56.44,8.614313669701144,37.0,74.0,100,50
leadingones,four_point,167,4180,56.7,8.770974860299168,37.0,74.0,100,50
leadingones,four_point,169,4230,57.04,8.797636046120571,37.0,74.0,100,50
leadingones,four_point,171,4280,57.5,8.697700845625814,38.0,74.0,100,50
leadingones,four_point,173,4330,57.86,8.892716120511214,38.0,74.0,100,50
leadingones,four_point,176,4405,58.7,9.276313923105448,38.0,77.0,100,50
leadingones,four_point,178,4455,59.18,9.26215957539061,38.0,77.0,100,50
leadingones,four_point,180,4505,59.82,9.437563244821197,38.0,83.0,100,50
leadingones,four_point,182,4555,60.1,9.355746896961247,38.0,83.0,100,50
leadingones,four_point,184,4605,60.5,9.325770745627409,38.0,83.0,100,50
leadingones,four_point,187,4680,61.58,9.457462661834834,42.0,88.0,100,50
leadingones,four_point,189,4730,62.14,9.16953652045729,42.0,88.0,100,50
leadingones,four_point,191,4780,62.66,9.365062733372373,42.0,88.0,100,50
leadingones,four_point,193,4830,63.54,9.619168363221428,44.0,88.0,100,50
leadingones,four_point,195,4880,63.86,9.572899247354481,44.0,88.0,100,50
leadingones,four_point,198,4955,64.44,9.43644000669744,44.0,88.0,100,50
leadingones,four_point,200,5005,64.8,9.455157322858252,44.0,88.0,100,50
leadingones,four_point,202,5055,65.4,9.23688259100439,44.0,88.0,100,50
leadingones,four_point,204,5105,66.18,9.019290437722914,44.0,88.0,100,50
leadingones,four_point,206,5155,66.48,8.917936981163301,44.0,88.0,100,50
leadingones,four_point,209,5230,67.14,8.811379006716258,44.0,88.0,100,50
leadingones,four_point,211,5280,67.68,8.853112447043694,44.0,88.0,100,50
leadingones,four_point,213,5330,68.22,8.82108836822305,44.0,88.0,100,50
leadingones,four_point,215,5380,68.58,8.899640442175178,46.0,89.0,100,50
leadingones,four_point,217,5430,69.06,9.148573659319796,46.0,89.0,100,50
leadingones,four_point,220,5505,69.68,9.48565232337766,46.0,94.0,100,50
leadingones,four_point,222,5555,70.36,9.471557422092737,46.0,94.0,100,50
leadingones,four_point,224,5605,70.96,9.39352968803527,46.0,95.0,100,50
leadingones,four_point,226,5655,71.18,9.333145236199853,46.0,95.0,100,50
leadingones,four_point,228,5705,71.34,9.270620259723728,46.0,95.0,100,50
leadingones,four_point,231,5780,71.68,9.257299822302397,47.0,95.0,100,50
leadingones,four_point,233,5830,72.2,9.348796714016194,47.0,95.0,100,50
leadingones,four_point,235,5880,72.62,9.077202212135631,52.0,95.0,100,50
leadingones,four_point,237,5930,72.88,8.783256799160549,52.0,95.0,100,50
leadingones,four_point,239,5980,73.44,9.099802195652387,53.0,95.0,100,50
leadingones,four_point,242,6055,73.98,9.29621428324455,53.0,96.0,100,50
leadingones,four_point,244,6105,74.5,9.35147047260483,53.0,96.0,100,50
leadingones,four_point,246,6155,74.92,9.467502310535762,53.0,97.0,100,50
leadingones,four_point,248,6205,75.62,9.501347272887145,53.0,97.0,100,50
leadingones,four_point,250,6255,75.86,9.484745647617547,53.0,97.0,100,50
leadingones,four_point,253,6330,76.4,9.666436778875658,53.0,98.0,100,50
leadingones,four_point,255,6380,77.02,9.82138483107143,53.0,100.0,100,50
leadingones,four_point,257,6430,77.34,9.852126673972478,53.0,100.0,100,50
leadingones,four_point,259,6480,77.88,9.886637446574037,53.0,100.0,100,50
leadingones,four_point,261,6530,78.24,9.864197889336973,53.0,100.0,100,50
leadingones,four_point,264,6605,78.78,9.835222417413853,53.0,100.0,100,50
leadingones,four_point,266,6655,79.12,9.680165287845039,53.0,100.0,100,50
leadingones,four_point,268,6705,79.6,9.793875637356235,53.0,100.0,100,50
leadingones,four_point,270,6755,80.14,9.699505142016267,53.0,100.0,100,50
leadingones,four_point,272,6805,80.4,9.612491872558333,53.0,100.0,100,50
leadingones,four_point,275,6880,80.96,9.676693650209248,53.0,100.0,100,50
leadingones,four_point,277,6930,81.14,9.510015772857582,53.0,100.0,100,50
leadingones,four_point,279,6980,81.58,9.535386725246124,53.0,100.0,100,50
leadingones,four_point,281,7030,82.0,9.535197952848174,53.0,100.0,100,50
leadingones,four_point,283,7080,82.38,9.553826458545288,53.0,100.0,100,50
leadingones,four_point,286,7155,83.0,9.558242516278817,54.0,100.0,100,50
leadingones,four_point,288,7205,83.32,9.41581648079443,55.0,100.0,100,50
leadingones,four_point,290,7255,83.72,9.436185670068177,55.0,100.0,100,50
leadingones,four_point,292,7305,83.96,9.331580787840826,55.0,100.0,100,50
leadingones,four_point,294,7355,84.14,9.258531201005912,55.0,100.0,100,50
leadingones,four_point,297,7430,84.86,8.99335310104079,55.0,100.0,100,50
leadingones,four_point,299,7480,85.2,9.008884503644166,55.0,100.0,100,50
leadingones,four_point,301,7530,85.52,9.191822452593392,55.0,100.0,100,50
leadingones,four_point,303,7580,85.76,9.16637332863985,55.0,100.0,100,50
leadingones,four_point,305,7630,86.12,9.131571606246101,56.0,100.0,100,50
leadingones,four_point,308,7705,86.68,9.104811914586703,56.0,100.0,100,50
leadingones,four_point,310,7755,87.0,9.095053600721657,56.0,100.0,100,50
leadingones,four_point,312,7805,87.26,9.0461262427627,56.0,100.0,100,50
leadingones,four_point,314,7855,87.5,9.06697303403953,56.0,100.0,100,50
leadingones,four_point,316,7905,87.8,9.024411338142782,56.0,100.0,100,50
leadingones,four_point,319,7980,88.38,8.919394598289728,56.0,100.0,100,50
leadingones,four_point,321,8030,88.62,8.824715292857894,56.0,100.0,100,50
leadingones,four_point,323,8080,88.86,8.7109356558294,56.0,100.0,100,50
leadingones,four_point,325,8130,89.12,8.837737266970544,56.0,100.0,100,50
leadingones,four_point,327,8180,89.52,8.558598016030428,58.0,100.0,100,50
leadingones,four_point,330,8255,90.34,8.529032770484587,58.0,100.0,100,50
leadingones,four_point,332,8305,90.72,8.537072097622229,58.0,100.0,100,50
leadingones,four_point,334,8355,91.08,8.583332686084118,58.0,100.0,100,50
leadingones,four_point,336,8405,91.5,8.530533394811838,58.0,100.0,100,50
leadingones,four_point,338,8455,91.84,8.374628349962762,58.0,100.0,100,50
leadingones,four_point,341,8530,92.18,8.361076485716417,58.0,100.0,100,50
leadingones,four_point,343,8580,92.56,8.270816162870505,58.0,100.0,100,50
leadingones,four_point,345,8630,92.88,8.142825062593449,58.0,100.0,100,50
leadingones,four_point,347,8680,93.2,8.087026647662293,58.0,100.0,100,50
leadingones,four_point,349,8730,93.56,7.856615047207035,58.0,100.0,100,50
leadingones,four_point,352,8805,93.76,7.7551531255030675,58.0,100.0,100,50
leadingones,four_point,354,8855,93.88,7.62532622252976,58.0,100.0,100,50
leadingones,four_point,356,8905,94.2,7.696752561957544,58.0,100.0,100,50
leadingones,four_point,358,8955,94.36,7.509354166637768,59.0,100.0,100,50
leadingones,four_point,360,9005,94.74,7.399486468667944,59.0,100.0,100,50
leadingones,four_point,363,9080,95.16,7.31398660102683,59.0,100.0,100,50
leadingones,four_point,365,9130,95.22,7.300109588218522,59.0,100.0,100,50
leadingones,four_point,367,9180,95.44,7.219861494516359,59.0,100.0,100,50
leadingones,four_point,369,9230,95.8,7.147027354082255,59.0,100.0,100,50
leadingones,four_point,371,9280,95.86,7.107770395841442,59.0,100.0,100,50
leadingones,four_point,374,9355,96.0,7.014271166700073,59.0,100.0,100,50
leadingones,four_point,376,9405,96.32,7.015525639608197,59.0,100.0,100,50
leadingones,four_point,378,9455,96.42,6.974496397590295,59.0,100.0,100,50
leadingones,four_point,380,9505,96.42,6.974496397590295,59.0,100.0,100,50
leadingones,four_point,382,9555,96.56,6.9402017261748234,59.0,100.0,100,50
leadingones,four_point,385,9630,96.7,6.882586723027905,59.0,100.0,100,50
leadingones,four_point,387,9680,96.84,6.821612712548257,59.0,100.0,100,50
leadingones,four_point,389,9730,96.86,6.808847185831094,59.0,100.0,100,50
leadingones,four_point,391,9780,97.04,6.642168320661559,60.0,100.0,100,50
leadingones,four_point,393,9830,97.16,6.527970588169037,60.0,100.0,100,50
leadingones,four_point,396,9905,97.26,6.532411499591861,60.0,100.0,100,50
leadingones,four_point,398,9955,97.4,6.20644825967316,62.0,100.0,100,50
leadingones,four_point,400,10005,97.54,5.8556297697173445,65.0,100.0,100,50
leadingones,four_point,402,10055,97.64,5.792270711905651,65.0,100.0,100,50
leadingones,four_point,404,10105,97.7,5.738466694161429,65.0,100.0,100,50
leadingones,four_point,407,10180,97.86,5.340449419290478,68.0,100.0,100,50
leadingones,four_point,409,10230,97.86,5.340449419290478,68.0,100.0,100,50
leadingones,four_point,411,10280,98.0,5.2573757712379665,68.0,100.0,100,50
leadingones,four_point,413,10330,98.1,5.262128846769148,68.0,100.0,100,50
leadingones,four_point,415,10380,98.14,5.230716968064703,68.0,100.0,100,50
leadingones,four_point,418,10455,98.18,5.1212889002671975,69.0,100.0,100,50
leadingones,four_point,420,10505,98.2,5.110772935672255,69.0,100.0,100,50
leadingones,four_point,422,10555,98.26,5.121757510855038,69.0,100.0,100,50
leadingones,four_point,424,10605,98.26,5.121757510855038,69.0,100.0,100,50
leadingones,four_point,426,10655,98.32,5.124217013359211,69.0,100.0,100,50
leadingones,four_point,429,10730,98.36,4.995037537396491,70.0,100.0,100,50
leadingones,four_point,431,10780,98.36,4.995037537396491,70.0,100.0,100,50
leadingones,four_point,433,10830,98.36,4.995037537396491,70.0,100.0,100,50
leadingones,four_point,435,10880,98.46,4.912066774790424,70.0,100.0,100,50
leadingones,four_point,437,10930,98.48,4.904039151556603,70.0,100.0,100,50
leadingones,four_point,440,11005,98.56,4.750410508577127,71.0,100.0,100,50
leadingones,four_point,442,11055,98.64,4.407992740465891,73.0,100.0,100,50
leadingones,four_point,444,11105,98.64,4.407992740465891,73.0,100.0,100,50
leadingones,four_point,446,11155,98.7,4.1677331968349405,75.0,100.0,100,50
leadingones,four_point,448,11205,98.7,4.1677331968349405,75.0,100.0,100,50
leadingones,four_point,451,11280,99.08,3.375440711966365,78.0,100.0,100,50
leadingones,four_point,453,11330,99.08,3.375440711966365,78.0,100.0,100,50
leadingones,four_point,455,11380,99.14,3.181257612957492,79.0,100.0,100,50
leadingones,four_point,457,11430,99.16,3.183457240171446,79.0,100.0,100,50
leadingones,four_point,459,11480,99.16,3.183457240171446,79.0,100.0,100,50
leadingones,four_point,462,11555,99.16,3.183457240171446,79.0,100.0,100,50
leadingones,four_point,464,11605,99.22,3.113133469673281,79.0,100.0,100,50
leadingones,four_point,466,11655,99.24,2.983688991835443,80.0,100.0,100,50
leadingones,four_point,468,11705,99.36,2.951338679311475,80.0,100.0,100,50
leadingones,four_point,470,11755,99.4,2.8142494558940583,81.0,100.0,100,50
leadingones,four_point,473,11830,99.48,2.426849809938802,84.0,100.0,100,50
leadingones,four_point,475,11880,99.58,1.898315042346765,88.0,100.0,100,50
leadingones,four_point,477,11930,99.58,1.898315042346765,88.0,100.0,100,50
leadingones,four_point,479,11980,99.58,1.898315042346765,88.0,100.0,100,50
leadingones,four_point,481,12030,99.6,1.8761663039293717,88.0,100.0,100,50
leadingones,four_point,484,12105,99.62,1.7537388631150306,89.0,100.0,100,50
leadingones,four_point,486,12155,99.62,1.7537388631150306,89.0,100.0,100,50
leadingones,four_point,488,12205,99.62,1.7537388631150306,89.0,100.0,100,50
leadingones,four_point,490,12255,99.62,1.7537388631150306,89.0,100.0,100,50
leadingones,four_point,492,12305,99.66,1.518025032731674,91.0,100.0,100,50
leadingones,four_point,495,12380,99.68,1.5025311976794355,91.0,100.0,100,50
leadingones,four_point,497,12430,99.68,1.5025311976794355,91.0,100.0,100,50
leadingones,four_point,499,12480,99.68,1.5025311976794355,91.0,100.0,100,50
leadingones,four_point,501,12530,99.7,1.4317821063276355,91.0,100.0,100,50
leadingones,four_point,503,12580,99.7,1.4317821063276355,91.0,100.0,100,50
leadingones,four_point,506,12655,99.7,1.4317821063276355,91.0,100.0,100,50
leadingones,four_point,508,12705,99.76,1.087382177525455,94.0,100.0,100,50
leadingones,four_point,510,12755,99.78,1.082404730218785,94.0,100.0,100,50
leadingones,four_point,512,12805,99.78,1.082404730218785,94.0,100.0,100,50
leadingones,four_point,514,12855,99.78,1.082404730218785,94.0,100.0,100,50
leadingones,four_point,517,12930,99.84,0.7838367176906169,96.0,100.0,100,50
leadingones,four_point,519,12980,99.84,0.7838367176906169,96.0,100.0,100,50
leadingones,four_point,521,13030,99.84,0.7838367176906169,96.0,100.0,100,50
leadingones,four_point,523,13080,99.86,0.6931089380465384,96.0,100.0,100,50
leadingones,four_point,525,13130,99.86,0.6931089380465384,96.0,100.0,100,50
leadingones,four_point,528,13205,99.9,0.4999999999999999,97.0,100.0,100,50
leadingones,four_point,530,13255,99.9,0.4999999999999999,97.0,100.0,100,50
leadingones,four_point,532,13305,99.9,0.4999999999999999,97.0,100.0,100,50
leadingones,four_point,534,13355,99.9,0.4999999999999999,97.0,100.0,100,50
leadingones,four_point,536,13405,99.9,0.4999999999999999,97.0,100.0,100,50
leadingones,four_point,539,13480,99.9,0.4999999999999999,97.0,100.0,100,50
leadingones,four_point,541,13530,99.9,0.4999999999999999,97.0,100.0,100,50
leadingones,four_point,543,13580,99.9,0.4999999999999999,97.0,100.0,100,50
leadingones,four_point,545,13630,99.9,0.4999999999999999,97.0,100.0,100,50
leadingones,four_point,548,13705,100.0,0.0,100.0,100.0,100,50
leadingones,uniform,0,5,2.82,1.6815469068687914,0.0,7.0,100,50
leadingones,uniform,2,55,4.42,2.3417087777945405,0.0,9.0,100,50
leadingones,uniform,4,105,5.46,2.7583328298086145,0.0,12.0,100,50
